text,label
Confirmo la recepción de los certificados de formación esta mañana,0
Gana dinero evaluando anuncios por segundo y cobra al instante,1
¿Podés comprobar si el pago parcial está bien registrado?,0
Recibí una oferta de afiliación con pagos semanales,1
Perdón el formulario quedó incompleto lo actualizo y lo reenvío,0
Gana comisiones por vender cursos a tu audiencia,1
¿Podrías notificar a proveedores sobre el nuevo procedimiento?,0
Recibí una bonificación por invitar proveedores al sistema,1
Gracias por el feedback lo tomo para la siguiente iteración,0
Gana dinero recomendando herramientas de diseño gráfico,1
¿Me podés pasar el contacto del técnico de redes por favor?,0
Recibí un ingreso por invitar empresas a contratar soporte,1
Confirmo que la licitación fue publicada en el portal oficial,0
Gana por cada alta de cliente que gestiones desde tu enlace,1
¿Podés revisar si quedan unidades en stock para reponer?,0
Recibí saldo por completar un mini curso en la plataforma,1
Perdón no dejé suficiente margen en la agenda lo cambio ahora,0
Gana dinero por crear contenidos cortos y vender micropagos,1
¿Podrías dejar la impresión lista para recoger a las 17?,0
Recibí un bono por ser recomendador activo este mes,1
Gracias por la coordinación con prensa la repercusión fue buena,0
Gana por cada venta que se origine desde tu red de contactos,1
¿Me podés confirmar si la app móvil requiere permisos adicionales?,0
Recibí un regalo virtual por completar el perfil de empresa,1
Confirmo que el evento contará con asistencia médica,0
Gana dinero por testear UI y dar feedback especializado,1
¿Podés revisar la factura y marcar si hay discrepancias por favor?,0
Recibí un pago extra por invitar clientes a la versión premium,1
Perdón el proveedor llegó con retraso ya lo reubicamos,0
Gana comisiones por gestión de leads calificados mensuales,1
¿Podrías dejar una nota a RR HH con la solicitud del permiso?,0
Recibí una oferta limitada para afiliados con pagos semanales,1
Gracias por tu propuesta la valoramos y la añadiremos al plan,0
Gana dinero por traducir mini guías y cobrar por unidad,1
¿Me podés pasar el cronograma de actividades para la semana que viene?,0
Recibí saldo por recomendar la plataforma a empresas amigas,1
Confirmo que el stand estará montado antes de la apertura,0
Gana ingresos pasivos vendiendo plantillas en el marketplace,1
¿Podés avisar a todos los participantes el cambio de sala por favor?,0
Recibí un bono por validar la dirección de facturación hoy,1
Perdón la charla fue cancelada por motivos de fuerza mayor,0
Gana comisiones por ventas recurrentes gestionadas por ti,1
¿Podrías preparar un briefing para los presentadores?,0
Recibí una oferta VIP que aumenta mis ganancias por referido,1
Gracias por confirmar la disponibilidad del equipo para montaje,0
Gana dinero por testear servicios y rellenar informes breves,1
¿Me podés indicar si el documento requiere firma manuscrita o electrónica?,0
Recibí un código con crédito extra al activar mi cuenta,1
Confirmo que la cuenta de correo soporte está activa,0
Gana por cada instalación de app que generes con tu enlace,1
¿Podés revisar la lista de material y confirmar cantidades por favor?,0
Recibí un pago por compartir enlaces patrocinados en redes,1
Perdón la invitación se envió con el horario antiguo la ajusté,0
Gana dinero moderando comunidades y reteniendo usuarios,1
¿Podrías dejar constancia de la entrega en el registro de almacén?,0
Recibí saldo por participar en una prueba de producto,1
Gracias por la puntualidad en la entrega del catering todo perfecto,0
Gana comisiones por recomendar servicios profesionales,1
¿Me podés pasar la dirección de facturación y el CIF?,0
Recibí un cupón que multiplica descuentos en tu próxima compra,1
Confirmo la subida de la versión final al servidor de producción,0
Gana por cada curso que vendas usando tu código de afiliado,1
¿Podés revisar si el proveedor entregó todas las unidades solicitadas?,0
Recibí saldo extra por probar una modalidad premium gratis,1
Perdón la reserva se hizo por duplicado la cancelé y rehice,0
Gana dinero por ser mentor en sesiones cortas y cobrar por hora,1
¿Podrías dejar el listado de asistentes en recepción antes de las 9?,0
Recibí un bono por completar tareas dentro de la aplicación,1
Gracias por compartir el guion me ha servido para preparar la charla,0
Gana dinero probando campañas de marketing por minuto,1
¿Me podés confirmar si la factura incluye retenciones por favor?,0
Recibí un saldo por activar una promoción en mi perfil,1
Confirmo que el equipo de soporte dará mantenimiento el sábado,0
Gana dinero por publicar recomendaciones en tus redes,1
¿Podés revisar si la etiqueta del producto cumple normativa local?,0
Recibí un incentivo por recomendar el servicio a tres amigos,1
Perdón la agenda quedó desactualizada la sincronizo y la reenvío,0
Gana comisiones recurrentes por gestionar suscripciones,1
¿Podrías preparar un resumen con los puntos críticos antes del cierre?,0
Recibí un bono por subir contenido verificado a la plataforma,1
Gracias por la ayuda con la búsqueda de proveedores excelente trabajo,0
Gana dinero traduciendo resúmenes y cobrando por entrega,1
¿Me podés pasar la relación de facturas pendientes para conciliación?,0
Recibí una invitación para monetizar mi lista de leads,1
Confirmo que la entrega fue aceptada por el almacén sin observaciones,0
Gana dinero verificando calidad de leads por lote,1
¿Podés verificar si el contrato contiene cláusula de penalización?,0
Recibí saldo por participar en un test de usabilidad,1
Perdón hubo un solapamiento de salas lo reubicamos y ya está informado,0
Gana dinero por recomendar herramientas SaaS a clientes,1
¿Podrías dejar la documentación en la carpeta compartida para legal?,0
Recibí un obsequio por ser usuario activo del servicio,1
Gracias por la puntualidad y el esfuerzo durante la jornada de hoy,0
Gana comisiones por ventas que generen facturación recurrente,1
¿Me podés confirmar si la ponencia será presencial o en streaming?,0
Recibí saldo por completar un formulario de evaluación,1
Confirmo la recepción del material promocional y su distribución,0
Gana dinero por probar sistemas de pago y reportar fallos,1
¿Podés revisar si las facturas están numeradas de forma correlativa?,0
Recibí un bono que se aplica al primer cobro que realices hoy,1
Perdón la documentación estaba incompleta ya la completé y envié,0
Gana dinero moderando grupos de compradores y cobrando comisión,1
¿Podrías preparar un listado de asistentes con empresas representadas?,0
Recibí una oferta que incrementa mis comisiones por ventas,1
Gracias por la ayuda con la validación de datos fue muy útil,0
Gana dinero por organizar microeventos y cobrar entradas,1
¿Me podés pasar contactos de traductores para la documentación técnica?,0
Recibí saldo por invitar a un contacto verificado,1
Confirmo que el equipo de montaje entregó todo según lo planificado,0
Gana comisiones por recomendar paquetes integrales a empresas,1
¿Podés revisar la lista de invitados y confirmar si hay intolerancias?,0
Recibí un pago por promocionar una app en mi canal,1
Perdón la reserva salió duplicada lo resolví y confirmé la correcta,0
Gana dinero por participar en pruebas A B y cobrar por informe,1
¿Podrías dejar el manual impreso en la sala de formación?,0
Recibí una oferta que multiplica tu saldo por porcentaje,1
Gracias por la respuesta rápida solucionaste la incidencia,0
Gana por cada cliente que cierre contrato por tu referencia,1
¿Me podés confirmar si la actividad está cubierta por seguro de accidentes?,0
Recibí un cupón por invitar a cinco amigos hoy,1
Confirmo que la orden de compra fue generada y enviada al proveedor,0
Gana dinero por transcribir micro audios y cobrar por unidad,1
¿Podés dejar preparados los carteles con el branding del evento?,0
Recibí un bono por completar un reto semanal en la plataforma,1
Perdón hubo un error en el asunto del correo lo corrijo y reenvío,0
Gana comisiones por sugerir proveedores que firmen contrato,1
¿Podrías incluir la fecha de caducidad en la etiqueta del producto?,0
Recibí una invitación a convertir mi blog en fuente de ingresos,1
Gracias por avisar del cambio de horario lo ajusté en la invitación,0
Gana dinero creando microtutoriales y vendiéndolos por unidad,1
¿Me podés pasar el listado de los que asistieron presencialmente?,0
Recibí un código que añade saldo al registrarme ahora,1
Confirmo recibirás la factura electrónica en las próximas horas,0
Gana dinero por evaluar campañas publicitarias por lote,1
¿Podés revisar si la documentación cumple con requisitos legales?,0
Recibí una oferta que da acceso a ventas flash sin competencia,1
Perdón la charla fue pospuesta por el ponente lo reprogramamos,0
Gana por cada usuario que instale una app desde tu enlace,1
¿Podrías preparar la presentación con diapositivas en formato 16 9?,0
Recibí un bono por verificar la cuenta bancaria en menos de 24h,1
Gracias por ajustar los tiempos de la agenda quedó más realista,0
Genera ingresos recomendando planes de suscripción a tu red,1
¿Me podés pasar la contraseña Wifi temporal para invitados?,0
Recibí un saldo extra por activar notificaciones push,1
Confirmo que los cambios solicitados han sido aplicados en la web,0
Gana dinero por revisar páginas web y reportar errores,1
¿Podés verificar que el contrato incluya todas las tarifas acordadas?,0
Recibí una promoción que aumenta mi comisión por periodo limitado,1
Perdón la foto que te mandé estaba borrosa la vuelvo a enviar,0
Gana por cada lead que se convierta en compra final,1
¿Podrías indicar qué documentos hay que presentar para la auditoría?,0
Recibí un pago por validar datos fiscales de una empresa,1
Gracias por archivar los expedientes antiguos ocupaban espacio,0
Gana dinero por gestionar ventas en marketplaces asociados,1
¿Me podés confirmar si el vehículo estará disponible el viernes?,0
Recibí un bono tras completar cinco evaluaciones seguidas,1
Confirmo que la notificación fue enviada a todos los departamentos,0
Gana por cada descarga de contenido premium recomendado,1
¿Podés dejar preparado el material para la sesión de la tarde?,0
Recibí saldo por compartir una publicación en redes sociales,1
Perdón el formulario no guardó los cambios lo hago de nuevo,0
Gana dinero por revisar apps y dar feedback por microtareas,1
¿Podrías revisar el cronograma y proponer ajustes si hace falta?,0
Recibí un incentivo por recomendar clientes que cierren,1
Gracias por la lista de verificación la usaremos en próximos envíos,0
Gana por cada compra realizada a través de tu código personal,1
¿Me podés pasar el informe técnico con las observaciones del tester?,0
Recibí una bonificación por completar la encuesta mensual,1
Confirmo la reserva del catering para el almuerzo del jueves,0
Gana dinero por moderar eventos virtuales y cobrar por hora,1
¿Podés bloquear la sala de reuniones de 9 a 11 mañana?,0
Recibí un bono por convertir leads en clientes premium,1
Perdón no vi tu mensaje antes lo respondo ahora con calma,0
Gana por cada registro verificado proveniente de tu enlace,1
¿Podrías pasar el contrato firmado a la carpeta legal por favor?,0
